time          x0G           u             y0G           v             psi           r             delta         
[s]           [m]           [m/s]         [m]           [m/s]         [rad]         [rad/s]       [rad]         
5.78796e+02   1.96020e+02   2.88628e+00   8.41768e+02   -9.65693e-01  4.60685e+00   7.22982e-03   6.13168e-01   
5.78931e+02   1.95850e+02   2.88996e+00   8.41392e+02   -9.53783e-01  4.60785e+00   7.23252e-03   6.13324e-01   
5.79066e+02   1.95680e+02   2.89267e+00   8.41017e+02   -9.43152e-01  4.60885e+00   7.23572e-03   6.13212e-01   
5.79202e+02   1.95510e+02   2.89673e+00   8.40641e+02   -9.34079e-01  4.60985e+00   7.23824e-03   6.13257e-01   
5.79337e+02   1.95350e+02   2.90180e+00   8.40263e+02   -9.25017e-01  4.61084e+00   7.24132e-03   6.13190e-01   
5.79472e+02   1.95180e+02   2.90623e+00   8.39885e+02   -9.20324e-01  4.61183e+00   7.24589e-03   6.13257e-01   
5.79607e+02   1.95020e+02   2.91149e+00   8.39506e+02   -9.21760e-01  4.61282e+00   7.24965e-03   6.13212e-01   
5.79743e+02   1.94860e+02   2.92042e+00   8.39126e+02   -9.25454e-01  4.61383e+00   7.25192e-03   6.13190e-01   
5.79878e+02   1.94690e+02   2.92639e+00   8.38744e+02   -9.28714e-01  4.61483e+00   7.25493e-03   6.13212e-01   
5.80013e+02   1.94530e+02   2.93120e+00   8.38363e+02   -9.31157e-01  4.61581e+00   7.25608e-03   6.13168e-01   
5.80148e+02   1.94370e+02   2.93322e+00   8.37980e+02   -9.35759e-01  4.61678e+00   7.25875e-03   6.13279e-01   
5.80284e+02   1.94200e+02   2.93122e+00   8.37597e+02   -9.38665e-01  4.61776e+00   7.26149e-03   6.13347e-01   
5.80419e+02   1.94040e+02   2.93085e+00   8.37214e+02   -9.39997e-01  4.61875e+00   7.26219e-03   6.13212e-01   
5.80554e+02   1.93870e+02   2.93156e+00   8.36831e+02   -9.44175e-01  4.61972e+00   7.26247e-03   6.13168e-01   
5.80690e+02   1.93710e+02   2.93029e+00   8.36448e+02   -9.48738e-01  4.62069e+00   7.26367e-03   6.13168e-01   
5.80825e+02   1.93550e+02   2.92445e+00   8.36065e+02   -9.52953e-01  4.62165e+00   7.26466e-03   6.13324e-01   
5.80960e+02   1.93380e+02   2.92065e+00   8.35684e+02   -9.54425e-01  4.62260e+00   7.26709e-03   6.13212e-01   
5.81095e+02   1.93220e+02   2.91563e+00   8.35301e+02   -9.53869e-01  4.62356e+00   7.26841e-03   6.13101e-01   
5.81231e+02   1.93060e+02   2.90933e+00   8.34921e+02   -9.54845e-01  4.62451e+00   7.26784e-03   6.13145e-01   
5.81366e+02   1.92890e+02   2.90133e+00   8.34540e+02   -9.55829e-01  4.62545e+00   7.26930e-03   6.13056e-01   
5.81501e+02   1.92730e+02   2.89010e+00   8.34161e+02   -9.54275e-01  4.62640e+00   7.26974e-03   6.13168e-01   
5.81636e+02   1.92570e+02   2.88565e+00   8.33783e+02   -9.50600e-01  4.62734e+00   7.26986e-03   6.13145e-01   
5.81772e+02   1.92410e+02   2.88448e+00   8.33405e+02   -9.48213e-01  4.62830e+00   7.27048e-03   6.13101e-01   
5.81907e+02   1.92250e+02   2.88239e+00   8.33027e+02   -9.49976e-01  4.62926e+00   7.27033e-03   6.13212e-01   
5.82042e+02   1.92090e+02   2.87729e+00   8.32650e+02   -9.53230e-01  4.63021e+00   7.26863e-03   6.13190e-01   
5.82177e+02   1.91930e+02   2.87382e+00   8.32273e+02   -9.55078e-01  4.63116e+00   7.26830e-03   6.13257e-01   
5.82313e+02   1.91770e+02   2.87135e+00   8.31896e+02   -9.55083e-01  4.63212e+00   7.26902e-03   6.13212e-01   
5.82448e+02   1.91610e+02   2.86922e+00   8.31519e+02   -9.52134e-01  4.63309e+00   7.26819e-03   6.13324e-01   
5.82583e+02   1.91450e+02   2.87130e+00   8.31142e+02   -9.46889e-01  4.63405e+00   7.26874e-03   6.13145e-01   
5.82718e+02   1.91290e+02   2.87398e+00   8.30765e+02   -9.44623e-01  4.63501e+00   7.26917e-03   6.13145e-01   
5.82854e+02   1.91130e+02   2.87883e+00   8.30387e+02   -9.50018e-01  4.63598e+00   7.26836e-03   6.13279e-01   
5.82989e+02   1.90970e+02   2.87940e+00   8.30008e+02   -9.57310e-01  4.63695e+00   7.26998e-03   6.13145e-01   
5.83124e+02   1.90820e+02   2.88332e+00   8.29630e+02   -9.58011e-01  4.63794e+00   7.26998e-03   6.13145e-01   
5.83260e+02   1.90660e+02   2.88892e+00   8.29249e+02   -9.51575e-01  4.63890e+00   7.26979e-03   6.13056e-01   
5.83395e+02   1.90500e+02   2.89275e+00   8.28869e+02   -9.44976e-01  4.63988e+00   7.27034e-03   6.13078e-01   
5.83530e+02   1.90350e+02   2.89881e+00   8.28487e+02   -9.44621e-01  4.64087e+00   7.27047e-03   6.13168e-01   
5.83665e+02   1.90190e+02   2.90361e+00   8.28105e+02   -9.49822e-01  4.64186e+00   7.27115e-03   6.13078e-01   
5.83801e+02   1.90030e+02   2.91144e+00   8.27722e+02   -9.56647e-01  4.64285e+00   7.27089e-03   6.13078e-01   
5.83936e+02   1.89880e+02   2.91487e+00   8.27337e+02   -9.57435e-01  4.64383e+00   7.26871e-03   6.13145e-01   
5.84071e+02   1.89720e+02   2.91282e+00   8.26953e+02   -9.53862e-01  4.64481e+00   7.26898e-03   6.13212e-01   
5.84206e+02   1.89570e+02   2.91553e+00   8.26569e+02   -9.55581e-01  4.64579e+00   7.26812e-03   6.13190e-01   
5.84342e+02   1.89410e+02   2.92258e+00   8.26183e+02   -9.65198e-01  4.64677e+00   7.26664e-03   6.13078e-01   
5.84477e+02   1.89250e+02   2.92298e+00   8.25797e+02   -9.75540e-01  4.64775e+00   7.26520e-03   6.13101e-01   
5.84612e+02   1.89100e+02   2.91821e+00   8.25411e+02   -9.79708e-01  4.64874e+00   7.26366e-03   6.13011e-01   
5.84747e+02   1.88940e+02   2.91362e+00   8.25026e+02   -9.76481e-01  4.64973e+00   7.26270e-03   6.13168e-01   
5.84883e+02   1.88780e+02   2.90745e+00   8.24641e+02   -9.71671e-01  4.65072e+00   7.26121e-03   6.13168e-01   
5.85018e+02   1.88630e+02   2.90419e+00   8.24257e+02   -9.73725e-01  4.65172e+00   7.25924e-03   6.13078e-01   
5.85153e+02   1.88470e+02   2.90659e+00   8.23873e+02   -9.80220e-01  4.65268e+00   7.25893e-03   6.13190e-01   
5.85289e+02   1.88320e+02   2.90710e+00   8.23488e+02   -9.83072e-01  4.65366e+00   7.25936e-03   6.13101e-01   
5.85424e+02   1.88160e+02   2.89870e+00   8.23103e+02   -9.77285e-01  4.65464e+00   7.25863e-03   6.13212e-01   
5.85559e+02   1.88010e+02   2.89016e+00   8.22720e+02   -9.67253e-01  4.65563e+00   7.25825e-03   6.13168e-01   
5.85694e+02   1.87860e+02   2.88371e+00   8.22337e+02   -9.61799e-01  4.65661e+00   7.25759e-03   6.13212e-01   
5.85830e+02   1.87700e+02   2.87830e+00   8.21956e+02   -9.61461e-01  4.65761e+00   7.25897e-03   6.13145e-01   
5.85965e+02   1.87550e+02   2.88032e+00   8.21574e+02   -9.61376e-01  4.65860e+00   7.25934e-03   6.13190e-01   
5.86100e+02   1.87400e+02   2.88093e+00   8.21192e+02   -9.60657e-01  4.65960e+00   7.25937e-03   6.13212e-01   
5.86235e+02   1.87250e+02   2.87918e+00   8.20810e+02   -9.55989e-01  4.66060e+00   7.25956e-03   6.13212e-01   
5.86371e+02   1.87100e+02   2.87815e+00   8.20427e+02   -9.47106e-01  4.66160e+00   7.25927e-03   6.13279e-01   
5.86506e+02   1.86960e+02   2.88039e+00   8.20045e+02   -9.41404e-01  4.66260e+00   7.26044e-03   6.13168e-01   
5.86641e+02   1.86810e+02   2.88565e+00   8.19662e+02   -9.42014e-01  4.66357e+00   7.26225e-03   6.13168e-01   
5.86776e+02   1.86660e+02   2.88857e+00   8.19278e+02   -9.42782e-01  4.66457e+00   7.26305e-03   6.13168e-01   
5.86912e+02   1.86520e+02   2.89334e+00   8.18893e+02   -9.41438e-01  4.66557e+00   7.26557e-03   6.13145e-01   
5.87047e+02   1.86370e+02   2.90145e+00   8.18508e+02   -9.37911e-01  4.66656e+00   7.26701e-03   6.13145e-01   
5.87182e+02   1.86230e+02   2.90851e+00   8.18121e+02   -9.34571e-01  4.66753e+00   7.26895e-03   6.13168e-01   
5.87317e+02   1.86090e+02   2.91306e+00   8.17733e+02   -9.37773e-01  4.66850e+00   7.27247e-03   6.13279e-01   
5.87453e+02   1.85940e+02   2.91767e+00   8.17345e+02   -9.42482e-01  4.66948e+00   7.27558e-03   6.13324e-01   
5.87588e+02   1.85800e+02   2.92456e+00   8.16955e+02   -9.45174e-01  4.67045e+00   7.27853e-03   6.13212e-01   
5.87723e+02   1.85650e+02   2.93391e+00   8.16565e+02   -9.47689e-01  4.67143e+00   7.28161e-03   6.13190e-01   
5.87859e+02   1.85510e+02   2.93827e+00   8.16173e+02   -9.50402e-01  4.67241e+00   7.28409e-03   6.13145e-01   
5.87994e+02   1.85360e+02   2.94165e+00   8.15781e+02   -9.55284e-01  4.67339e+00   7.28528e-03   6.13257e-01   
5.88129e+02   1.85220e+02   2.94712e+00   8.15388e+02   -9.60294e-01  4.67437e+00   7.28772e-03   6.13168e-01   
5.88264e+02   1.85070e+02   2.94997e+00   8.14994e+02   -9.64772e-01  4.67536e+00   7.28860e-03   6.13190e-01   
5.88400e+02   1.84930e+02   2.95239e+00   8.14600e+02   -9.68442e-01  4.67634e+00   7.28888e-03   6.13257e-01   
5.88535e+02   1.84780e+02   2.94874e+00   8.14205e+02   -9.70679e-01  4.67732e+00   7.28899e-03   6.13145e-01   
5.88670e+02   1.84640e+02   2.94420e+00   8.13812e+02   -9.74261e-01  4.67830e+00   7.29004e-03   6.13145e-01   
5.88805e+02   1.84490e+02   2.93979e+00   8.13418e+02   -9.75871e-01  4.67926e+00   7.29026e-03   6.13168e-01   
5.88941e+02   1.84350e+02   2.93340e+00   8.13026e+02   -9.74004e-01  4.68024e+00   7.29140e-03   6.13168e-01   
5.89076e+02   1.84200e+02   2.93009e+00   8.12634e+02   -9.70586e-01  4.68124e+00   7.29104e-03   6.13168e-01   
5.89211e+02   1.84060e+02   2.92704e+00   8.12242e+02   -9.67717e-01  4.68223e+00   7.29098e-03   6.13145e-01   
5.89346e+02   1.83920e+02   2.91950e+00   8.11850e+02   -9.66442e-01  4.68324e+00   7.29172e-03   6.13212e-01   
5.89482e+02   1.83780e+02   2.90807e+00   8.11460e+02   -9.65634e-01  4.68424e+00   7.28940e-03   6.13212e-01   
5.89617e+02   1.83640e+02   2.89854e+00   8.11071e+02   -9.62391e-01  4.68525e+00   7.28745e-03   6.13145e-01   
5.89752e+02   1.83500e+02   2.89404e+00   8.10683e+02   -9.56277e-01  4.68626e+00   7.28511e-03   6.13168e-01   
5.89888e+02   1.83360e+02   2.89483e+00   8.10295e+02   -9.52613e-01  4.68727e+00   7.28273e-03   6.13034e-01   
5.90023e+02   1.83220e+02   2.89072e+00   8.09907e+02   -9.48874e-01  4.68825e+00   7.28117e-03   6.13212e-01   
5.90158e+02   1.83080e+02   2.88645e+00   8.09520e+02   -9.43079e-01  4.68925e+00   7.27966e-03   6.13257e-01   
5.90293e+02   1.82950e+02   2.88857e+00   8.09132e+02   -9.42278e-01  4.69024e+00   7.27697e-03   6.13056e-01   
5.90429e+02   1.82810e+02   2.88885e+00   8.08744e+02   -9.47794e-01  4.69121e+00   7.27426e-03   6.13011e-01   
5.90564e+02   1.82670e+02   2.88650e+00   8.08356e+02   -9.51595e-01  4.69218e+00   7.27255e-03   6.13034e-01   
5.90699e+02   1.82540e+02   2.88427e+00   8.07968e+02   -9.47178e-01  4.69315e+00   7.26945e-03   6.13257e-01   
5.90834e+02   1.82400e+02   2.89000e+00   8.07581e+02   -9.41933e-01  4.69413e+00   7.26873e-03   6.13101e-01   
5.90970e+02   1.82270e+02   2.90105e+00   8.07191e+02   -9.45149e-01  4.69511e+00   7.26572e-03   6.13190e-01   
5.91105e+02   1.82130e+02   2.90246e+00   8.06800e+02   -9.50374e-01  4.69608e+00   7.26305e-03   6.13168e-01   
5.91240e+02   1.82000e+02   2.89840e+00   8.06410e+02   -9.50804e-01  4.69706e+00   7.26220e-03   6.13168e-01   
5.91375e+02   1.81860e+02   2.90186e+00   8.06020e+02   -9.48605e-01  4.69801e+00   7.26157e-03   6.13436e-01   
5.91511e+02   1.81730e+02   2.91086e+00   8.05629e+02   -9.50291e-01  4.69896e+00   7.26069e-03   6.13257e-01   
5.91646e+02   1.81590e+02   2.91564e+00   8.05236e+02   -9.56555e-01  4.69990e+00   7.26055e-03   6.13190e-01   
5.91781e+02   1.81460e+02   2.91867e+00   8.04844e+02   -9.62004e-01  4.70083e+00   7.26066e-03   6.13190e-01   
5.91916e+02   1.81330e+02   2.92019e+00   8.04450e+02   -9.65459e-01  4.70177e+00   7.25990e-03   6.13257e-01   
5.92052e+02   1.81190e+02   2.91756e+00   8.04057e+02   -9.68906e-01  4.70272e+00   7.25939e-03   6.13190e-01   
5.92187e+02   1.81060e+02   2.91383e+00   8.03663e+02   -9.71718e-01  4.70367e+00   7.25848e-03   6.13168e-01   
5.92322e+02   1.80920e+02   2.91324e+00   8.03271e+02   -9.73153e-01  4.70463e+00   7.25847e-03   6.13257e-01   
5.92458e+02   1.80790e+02   2.91556e+00   8.02877e+02   -9.72678e-01  4.70558e+00   7.25950e-03   6.13212e-01   
5.92593e+02   1.80650e+02   2.91701e+00   8.02484e+02   -9.73055e-01  4.70654e+00   7.26075e-03   6.13257e-01   
5.92728e+02   1.80520e+02   2.91749e+00   8.02090e+02   -9.76308e-01  4.70748e+00   7.26042e-03   6.13302e-01   
5.92863e+02   1.80380e+02   2.91138e+00   8.01696e+02   -9.78990e-01  4.70842e+00   7.26125e-03   6.13168e-01   
5.92999e+02   1.80250e+02   2.90403e+00   8.01303e+02   -9.76545e-01  4.70936e+00   7.26337e-03   6.13190e-01   
5.93134e+02   1.80120e+02   2.90155e+00   8.00911e+02   -9.71242e-01  4.71031e+00   7.26418e-03   6.13257e-01   
5.93269e+02   1.79990e+02   2.89906e+00   8.00519e+02   -9.69374e-01  4.71129e+00   7.26672e-03   6.13391e-01   
5.93404e+02   1.79850e+02   2.89540e+00   8.00127e+02   -9.69624e-01  4.71227e+00   7.26936e-03   6.13324e-01   
5.93540e+02   1.79720e+02   2.89214e+00   7.99735e+02   -9.67670e-01  4.71328e+00   7.27062e-03   6.13347e-01   
5.93675e+02   1.79590e+02   2.88881e+00   7.99344e+02   -9.64026e-01  4.71428e+00   7.27207e-03   6.13324e-01   
5.93810e+02   1.79460e+02   2.88028e+00   7.98953e+02   -9.60043e-01  4.71527e+00   7.27517e-03   6.13257e-01   
5.93945e+02   1.79340e+02   2.87610e+00   7.98564e+02   -9.57238e-01  4.71628e+00   7.27794e-03   6.13190e-01   
5.94081e+02   1.79210e+02   2.88057e+00   7.98174e+02   -9.55397e-01  4.71729e+00   7.27938e-03   6.13324e-01   
5.94216e+02   1.79080e+02   2.88403e+00   7.97784e+02   -9.51254e-01  4.71829e+00   7.28060e-03   6.13279e-01   
5.94351e+02   1.78960e+02   2.88559e+00   7.97393e+02   -9.47860e-01  4.71928e+00   7.28271e-03   6.13212e-01   
5.94486e+02   1.78830e+02   2.88387e+00   7.97001e+02   -9.45853e-01  4.72027e+00   7.28472e-03   6.13212e-01   
5.94622e+02   1.78710e+02   2.88078e+00   7.96610e+02   -9.42715e-01  4.72126e+00   7.28466e-03   6.13302e-01   
5.94757e+02   1.78580e+02   2.88427e+00   7.96220e+02   -9.42831e-01  4.72225e+00   7.28607e-03   6.13212e-01   
5.94892e+02   1.78460e+02   2.89096e+00   7.95828e+02   -9.48088e-01  4.72324e+00   7.28781e-03   6.13190e-01   
5.95028e+02   1.78330e+02   2.89173e+00   7.95435e+02   -9.54844e-01  4.72422e+00   7.28872e-03   6.13168e-01   
5.95163e+02   1.78210e+02   2.89537e+00   7.95042e+02   -9.59340e-01  4.72519e+00   7.28994e-03   6.13190e-01   
5.95298e+02   1.78090e+02   2.90161e+00   7.94648e+02   -9.60845e-01  4.72616e+00   7.29080e-03   6.13302e-01   
5.95433e+02   1.77960e+02   2.90535e+00   7.94254e+02   -9.62407e-01  4.72714e+00   7.29324e-03   6.13279e-01   
5.95569e+02   1.77840e+02   2.90633e+00   7.93859e+02   -9.64262e-01  4.72810e+00   7.29272e-03   6.13391e-01   
5.95704e+02   1.77710e+02   2.91026e+00   7.93464e+02   -9.68396e-01  4.72906e+00   7.29428e-03   6.13324e-01   
5.95839e+02   1.77590e+02   2.91488e+00   7.93067e+02   -9.73054e-01  4.73001e+00   7.29386e-03   6.13212e-01   
5.95974e+02   1.77460e+02   2.91121e+00   7.92671e+02   -9.74313e-01  4.73094e+00   7.29343e-03   6.13212e-01   
5.96110e+02   1.77340e+02   2.90697e+00   7.92275e+02   -9.74106e-01  4.73189e+00   7.29298e-03   6.13212e-01   
5.96245e+02   1.77210e+02   2.90732e+00   7.91879e+02   -9.74311e-01  4.73282e+00   7.29044e-03   6.13190e-01   
5.96380e+02   1.77090e+02   2.90978e+00   7.91483e+02   -9.75197e-01  4.73376e+00   7.29036e-03   6.13101e-01   
5.96515e+02   1.76970e+02   2.90572e+00   7.91087e+02   -9.76687e-01  4.73470e+00   7.28951e-03   6.13279e-01   
5.96651e+02   1.76840e+02   2.89861e+00   7.90691e+02   -9.76040e-01  4.73565e+00   7.28906e-03   6.13190e-01   
5.96786e+02   1.76720e+02   2.89189e+00   7.90296e+02   -9.69090e-01  4.73661e+00   7.28741e-03   6.13257e-01   
5.96921e+02   1.76600e+02   2.88503e+00   7.89903e+02   -9.63591e-01  4.73758e+00   7.28587e-03   6.13257e-01   
5.97056e+02   1.76480e+02   2.88113e+00   7.89510e+02   -9.65685e-01  4.73854e+00   7.28480e-03   6.13168e-01   
5.97192e+02   1.76360e+02   2.87963e+00   7.89117e+02   -9.67178e-01  4.73953e+00   7.28471e-03   6.13078e-01   
5.97327e+02   1.76240e+02   2.87841e+00   7.88724e+02   -9.59869e-01  4.74054e+00   7.28334e-03   6.13168e-01   
5.97462e+02   1.76120e+02   2.87477e+00   7.88331e+02   -9.45780e-01  4.74157e+00   7.28218e-03   6.13190e-01   
5.97598e+02   1.76010e+02   2.87038e+00   7.87939e+02   -9.37256e-01  4.74259e+00   7.28174e-03   6.12944e-01   
5.97733e+02   1.75890e+02   2.86627e+00   7.87547e+02   -9.39980e-01  4.74362e+00   7.28040e-03   6.13078e-01   
5.97868e+02   1.75780e+02   2.86277e+00   7.87156e+02   -9.41513e-01  4.74464e+00   7.28093e-03   6.13279e-01   
5.98003e+02   1.75660e+02   2.86118e+00   7.86765e+02   -9.37451e-01  4.74567e+00   7.27979e-03   6.13279e-01   
5.98139e+02   1.75550e+02   2.85860e+00   7.86374e+02   -9.33806e-01  4.74671e+00   7.27843e-03   6.13190e-01   
5.98274e+02   1.75440e+02   2.85885e+00   7.85984e+02   -9.33504e-01  4.74775e+00   7.27622e-03   6.13257e-01   
5.98409e+02   1.75320e+02   2.86156e+00   7.85592e+02   -9.33275e-01  4.74878e+00   7.27477e-03   6.13078e-01   
5.98544e+02   1.75210e+02   2.86694e+00   7.85201e+02   -9.30894e-01  4.74982e+00   7.27359e-03   6.13279e-01   
5.98680e+02   1.75100e+02   2.87669e+00   7.84808e+02   -9.31762e-01  4.75086e+00   7.27382e-03   6.13190e-01   
5.98815e+02   1.74990e+02   2.88448e+00   7.84413e+02   -9.35857e-01  4.75188e+00   7.27334e-03   6.13190e-01   
5.98950e+02   1.74880e+02   2.89195e+00   7.84018e+02   -9.39658e-01  4.75291e+00   7.27199e-03   6.13078e-01   
5.99085e+02   1.74770e+02   2.90032e+00   7.83621e+02   -9.41868e-01  4.75392e+00   7.27104e-03   6.13078e-01   
5.99221e+02   1.74660e+02   2.90731e+00   7.83223e+02   -9.43540e-01  4.75493e+00   7.27228e-03   6.13279e-01   
5.99356e+02   1.74550e+02   2.91329e+00   7.82825e+02   -9.49665e-01  4.75592e+00   7.27034e-03   6.13168e-01   
5.99491e+02   1.74440e+02   2.92242e+00   7.82425e+02   -9.59808e-01  4.75691e+00   7.27071e-03   6.13212e-01   
5.99626e+02   1.74320e+02   2.93281e+00   7.82023e+02   -9.65531e-01  4.75790e+00   7.27259e-03   6.13145e-01   
5.99762e+02   1.74210e+02   2.94207e+00   7.81620e+02   -9.63670e-01  4.75889e+00   7.27271e-03   6.13212e-01   
5.99897e+02   1.74100e+02   2.95276e+00   7.81216e+02   -9.62771e-01  4.75985e+00   7.27252e-03   6.13279e-01   
6.00032e+02   1.73990e+02   2.95890e+00   7.80810e+02   -9.70406e-01  4.76081e+00   7.27413e-03   6.13168e-01   
6.00168e+02   1.73880e+02   2.96023e+00   7.80404e+02   -9.78675e-01  4.76176e+00   7.27411e-03   6.13145e-01   
6.00303e+02   1.73760e+02   2.96062e+00   7.79997e+02   -9.79396e-01  4.76271e+00   7.27295e-03   6.13279e-01   
6.00438e+02   1.73650e+02   2.96045e+00   7.79591e+02   -9.76121e-01  4.76365e+00   7.27274e-03   6.13212e-01   
6.00573e+02   1.73540e+02   2.96289e+00   7.79184e+02   -9.75064e-01  4.76458e+00   7.27381e-03   6.13279e-01   
6.00709e+02   1.73430e+02   2.96861e+00   7.78777e+02   -9.74539e-01  4.76550e+00   7.27291e-03   6.13078e-01   
6.00844e+02   1.73320e+02   2.96578e+00   7.78368e+02   -9.73225e-01  4.76642e+00   7.27262e-03   6.13190e-01   
6.00979e+02   1.73210e+02   2.95399e+00   7.77961e+02   -9.72812e-01  4.76735e+00   7.27376e-03   6.13190e-01   
6.01114e+02   1.73100e+02   2.94760e+00   7.77556e+02   -9.71689e-01  4.76830e+00   7.27422e-03   6.13190e-01   
6.01250e+02   1.72990e+02   2.94355e+00   7.77150e+02   -9.64825e-01  4.76926e+00   7.27512e-03   6.13212e-01   
6.01385e+02   1.72890e+02   2.93750e+00   7.76746e+02   -9.56658e-01  4.77021e+00   7.27486e-03   6.13212e-01   
6.01520e+02   1.72780e+02   2.93087e+00   7.76342e+02   -9.55428e-01  4.77117e+00   7.27505e-03   6.13190e-01   
6.01655e+02   1.72670e+02   2.92468e+00   7.75939e+02   -9.53732e-01  4.77214e+00   7.27406e-03   6.13145e-01   
6.01791e+02   1.72570e+02   2.91746e+00   7.75537e+02   -9.46943e-01  4.77313e+00   7.27450e-03   6.13279e-01   
6.01926e+02   1.72470e+02   2.91069e+00   7.75136e+02   -9.40728e-01  4.77413e+00   7.27427e-03   6.13190e-01   
6.02061e+02   1.72360e+02   2.90328e+00   7.74735e+02   -9.37611e-01  4.77512e+00   7.27416e-03   6.13056e-01   
6.02197e+02   1.72260e+02   2.89591e+00   7.74336e+02   -9.36633e-01  4.77613e+00   7.27484e-03   6.13078e-01   
6.02332e+02   1.72160e+02   2.89319e+00   7.73937e+02   -9.36966e-01  4.77713e+00   7.27356e-03   6.13101e-01   
6.02467e+02   1.72060e+02   2.89068e+00   7.73538e+02   -9.38069e-01  4.77813e+00   7.27501e-03   6.13212e-01   
6.02602e+02   1.71960e+02   2.88549e+00   7.73140e+02   -9.40199e-01  4.77914e+00   7.27564e-03   6.13145e-01   
6.02738e+02   1.71860e+02   2.88643e+00   7.72743e+02   -9.44115e-01  4.78016e+00   7.27611e-03   6.12966e-01   
6.02873e+02   1.71760e+02   2.89091e+00   7.72344e+02   -9.51216e-01  4.78116e+00   7.27674e-03   6.13145e-01   
6.03008e+02   1.71660e+02   2.89303e+00   7.71945e+02   -9.58678e-01  4.78216e+00   7.27705e-03   6.13168e-01   
6.03143e+02   1.71550e+02   2.89179e+00   7.71545e+02   -9.61123e-01  4.78316e+00   7.27787e-03   6.13212e-01   
6.03279e+02   1.71450e+02   2.89212e+00   7.71146e+02   -9.61997e-01  4.78414e+00   7.27856e-03   6.13101e-01   
6.03414e+02   1.71350e+02   2.89828e+00   7.70746e+02   -9.66376e-01  4.78513e+00   7.27896e-03   6.13101e-01   
6.03549e+02   1.71250e+02   2.90045e+00   7.70345e+02   -9.72668e-01  4.78610e+00   7.27973e-03   6.13078e-01   
6.03684e+02   1.71150e+02   2.90065e+00   7.69944e+02   -9.79580e-01  4.78708e+00   7.28023e-03   6.13168e-01   
6.03820e+02   1.71040e+02   2.90631e+00   7.69543e+02   -9.82770e-01  4.78804e+00   7.28176e-03   6.13302e-01   
6.03955e+02   1.70940e+02   2.91124e+00   7.69140e+02   -9.80957e-01  4.78900e+00   7.28174e-03   6.13078e-01   
6.04090e+02   1.70840e+02   2.90593e+00   7.68737e+02   -9.79567e-01  4.78995e+00   7.28146e-03   6.13302e-01   
